name,score,hit,review,star,address,telephone,image
크레이지와인바,0,5147,2,41,서울특별시 강남구 도산대로51길 41 2F<br><br> 지번 서울시 강남구 신사동 657-21 2F,02-516-9994,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/718886_1487202498449126.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
믹솔로지,0,5431,10,145,서울특별시 강남구 도산대로58길 18 B1<br><br> 지번 서울시 강남구 청담동 22-14 B1,02-511-8214,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/565774_1465303532216143.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
누앙스미묘한차이,0,4534,9,103,서울특별시 강남구 압구정로72길 7<br><br> 지번 서울시 강남구 청담동 99-1,02-514-8077,"https://mp-seoul-image-production-s3.mangoplate.com/955529_1519563769228984.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
피플더테라스,0,7779,8,92,서울특별시 강남구 도산대로81길 13<br><br> 지번 서울시 강남구 청담동 118-19,02-511-8113,"https://mp-seoul-image-production-s3.mangoplate.com/423223/1901665_1620203798346_26841?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
디태치먼트,0,5720,4,119,서울특별시 강남구 논현로151길 18<br><br> 지번 서울시 강남구 신사동 562-13,02-511-8782,"https://mp-seoul-image-production-s3.mangoplate.com/619788_1604712285263706.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
데일리 청담,0,2555,4,34,서울특별시 강남구 선릉로152길 21 영인빌딩<br><br> 지번 서울시 강남구 청담동 89-6 영인빌딩,0507-1331-8648,"https://mp-seoul-image-production-s3.mangoplate.com/2454903_1671512718940094.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
엠바고,0,754,2,19,서울특별시 강남구 선릉로146길 27-3 1F<br><br> 지번 서울시 강남구 청담동 21-14 1F,0507-1486-8026,"https://mp-seoul-image-production-s3.mangoplate.com/456875/1013171_1659410781761_42366?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
비랩,0,9405,8,37,서울특별시 강남구 강남대로98길 10 2F<br><br> 지번 서울시 강남구 역삼동 817-1 2F,010-2780-1245,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/52193_1488028817766385.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
일곱잔,0,1939,5,33,서울특별시 강남구 도산대로11길 5 2F 202호<br><br> 지번 서울시 강남구 신사동 514-9 2F 202호,0507-1326-8158,"https://mp-seoul-image-production-s3.mangoplate.com/879146_1654484309487005.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
하우스오브알케미,0,7199,6,155,서울특별시 강남구 압구정로 102 라까사호텔<br><br> 지번 서울시 강남구 신사동 527-4 라까사호텔,02-6190-0909,"https://mp-seoul-image-production-s3.mangoplate.com/540600_1505058690004764.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
그늘,0,147,5,5,서울특별시 강남구 도산대로66길 13<br><br> 지번 서울시 강남구 청담동 18-23,02-540-1318,"https://mp-seoul-image-production-s3.mangoplate.com/2441259_1669773721275607.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
셜록,0,4883,8,118,서울특별시 강남구 도산대로83길 17 B1<br><br> 지번 서울시 강남구 청담동 117-38 B1,070-8885-0221,"https://mp-seoul-image-production-s3.mangoplate.com/185879/83_1420012135239?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
비비노 알트로몬도,0,532,3,12,서울특별시 강남구 도산대로17길 39 예지빌딩 B1<br><br> 지번 서울시 강남구 신사동 544-26 예지빌딩 B1,0507-1375-3606,"https://mp-seoul-image-production-s3.mangoplate.com/468168/181795_1672147255483_1000004173?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
로비라운지바,0,3046,5,25,서울특별시 강남구 봉은사로 524 코엑스인터콘티넨탈서울 1F<br><br> 지번 서울시 강남구 삼성동 159 코엑스인터콘티넨탈서울 1F,02-3430-8603,"https://mp-seoul-image-production-s3.mangoplate.com/586336_1644892565936361.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
더더치치즈앤모어,0,1596,3,22,서울특별시 강남구 선릉로 660<br><br> 지번 서울시 강남구 삼성동 8-2,000-0000-0000,"https://mp-seoul-image-production-s3.mangoplate.com/688671_1675253054086893.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
키퍼스,0,5299,2,122,서울특별시 강남구 선릉로152길 18 B1<br><br> 지번 서울시 강남구 청담동 87-9 B1,02-549-9992,"https://mp-seoul-image-production-s3.mangoplate.com/1427_1500409319081144.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
레 부르주아,0,2574,2,53,서울특별시 강남구 강남대로152길 46 2F<br><br> 지번 서울시 강남구 신사동 537-4 2F,02-6085-5695,"https://mp-seoul-image-production-s3.mangoplate.com/431478/1888415_1650254398381_5490?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
오늘와인한잔,0,4570,7,39,서울특별시 강남구 강남대로156길 40<br><br> 지번 서울시 강남구 신사동 516-10,070-4098-7006,"https://mp-seoul-image-production-s3.mangoplate.com/26135_1596292644813061.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
와인북카페,0,12798,9,240,서울특별시 강남구 논현로149길 5<br><br> 지번 서울시 강남구 논현동 8-9,02-549-0490,"https://mp-seoul-image-production-s3.mangoplate.com/764_1428362284004?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
머스크,0,2598,5,77,서울특별시 강남구 언주로152길 14 로데오빌딩<br><br> 지번 서울시 강남구 신사동 630-21 로데오빌딩,02-543-6321,"https://mp-seoul-image-production-s3.mangoplate.com/840737_1671433641009367.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
하이퍼서울,0,4731,2,66,서울특별시 강남구 강남대로96길 15 B1<br><br> 지번 서울시 강남구 역삼동 817-18 B1,010-9891-9615,"https://mp-seoul-image-production-s3.mangoplate.com/427007/532309_1617375313250_103354?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
코미디클럽,0,2102,1,5,서울특별시 강남구 도산대로 507 B1<br><br> 지번 서울시 강남구 청담동 120-3 B1,02-543-1123,"https://mp-seoul-image-production-s3.mangoplate.com/357329/1123244_1535093196404_5912?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
공베르,0,1793,3,40,서울특별시 강남구 압구정로50길 28 113호<br><br> 지번 서울시 강남구 신사동 658 113호,02-517-0872,"https://mp-seoul-image-production-s3.mangoplate.com/522207_1635610663246230.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
패리스비치,0,4276,3,85,서울특별시 강남구 압구정로42길 36<br><br> 지번 서울시 강남구 신사동 635-14,02-3444-1905,"https://mp-seoul-image-production-s3.mangoplate.com/112634_1601901329705787.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
시카고갤러리라운지,0,6791,1,12,서울특별시 강남구 도산대로 205<br><br> 지번 서울시 강남구 신사동 587-1,1566-1263,"https://mp-seoul-image-production-s3.mangoplate.com/408438/1532365_1576487804888_9408?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
곰방대 (휴업중),0,3875,4,20,서울특별시 강남구 학동로6길 53 B1<br><br> 지번 서울시 강남구 논현동 158-35 B1,010-2862-1991,"https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/410105/1678444_1589095278960?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
휴일,0,2798,4,62,서울특별시 강남구 역삼로3길 20-4 영광빌딩 B1<br><br> 지번 서울시 강남구 역삼동 830-9 영광빌딩 B1,02-568-9901,"https://mp-seoul-image-production-s3.mangoplate.com/705256_1640261420065496.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
청담니은,0,2540,4,42,서울특별시 강남구 도산대로70길 9 B<br><br> 지번 서울시 강남구 청담동 13 B,010-2786-5948,"https://mp-seoul-image-production-s3.mangoplate.com/1047892_1652398023280828.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
한량블루스,0,1352,3,11,서울특별시 서초구 서초대로75길 45 3F<br><br> 지번 서울시 서초구 서초동 1308-2 3F,02-533-5759,"https://mp-seoul-image-production-s3.mangoplate.com/32408_1663731662494916.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
로얄라운지,0,3919,2,24,서울특별시 강남구 논현로 709<br><br> 지번 서울시 강남구 논현동 36-8,02-514-1247,"https://mp-seoul-image-production-s3.mangoplate.com/281123_1579592009244933.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
So What,0,3478,2,58,서울특별시 강남구 도산대로17길 22<br><br> 지번 서울시 강남구 신사동 560-6,010-7343-0212,"https://mp-seoul-image-production-s3.mangoplate.com/379609/449685_1554892071154_12092?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
낰낰,0,1007,2,19,서울특별시 강남구 학동로11길 20-7 B2<br><br> 지번 서울시 강남구 논현동 41-13 B2,0507-1429-9087,"https://mp-seoul-image-production-s3.mangoplate.com/344868_1635924156327998.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
와인바 컨티뉴엄,0,965,1,18,서울특별시 강남구 테헤란로 231 EAST E205호<br><br> 지번 서울시 강남구 역삼동 676 EAST E205호,010-8296-7214,"https://mp-seoul-image-production-s3.mangoplate.com/475149/172778_1654493807126_140856?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
보바베어,0,14809,10,92,서울특별시 강남구 압구정로12길 13 2F<br><br> 지번 서울시 강남구 신사동 547-2 2F,02-3445-8585,"https://mp-seoul-image-production-s3.mangoplate.com/1663293_1655400246164489.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
개츠비 바이리,0,4479,3,107,서울특별시 강남구 도산대로55길 37 B1<br><br> 지번 서울시 강남구 청담동 84-14 B1,02-511-2606,"https://mp-seoul-image-production-s3.mangoplate.com/814662_1515121609109601.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
샴,0,7522,3,124,서울특별시 강남구 압구정로46길 5-6<br><br> 지번 서울시 강남구 신사동 660-17,070-4125-6413,"https://mp-seoul-image-production-s3.mangoplate.com/49585/218307_1461946872844_52113?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
제너릭,0,794,4,26,서울특별시 강남구 삼성로 730 5F<br><br> 지번 서울시 강남구 청담동 63-12 5F,0507-1369-2382,"https://mp-seoul-image-production-s3.mangoplate.com/112634_1655197983204073.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
뱀파이어 위켄드 와인바,0,2809,2,22,서울특별시 강남구 삼성로140길 6 라파빌딩 B1<br><br> 지번 서울시 강남구 청담동 63-11 라파빌딩 B1,02-516-5571,"https://mp-seoul-image-production-s3.mangoplate.com/426996/1575751_1645714756558_37100?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
레브,0,400,2,8,서울특별시 강남구 언주로172길 54 1F<br><br> 지번 서울시 강남구 신사동 663 1F,070-4120-5500,"https://mp-seoul-image-production-s3.mangoplate.com/137616_1663332652262763.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
애니오케이션 베이스먼트,0,301,1,17,서울특별시 강남구 도산대로51길 14 B2<br><br> 지번 서울시 강남구 신사동 654-12 B2,0507-1430-1471,"https://mp-seoul-image-production-s3.mangoplate.com/498094/26737_1668845325474_1000002801?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
B28,0,5050,15,199,서울특별시 강남구 도산대로55길 24 B1<br><br> 지번 서울시 강남구 청담동 88-2 B1,010-3402-2828,"https://mp-seoul-image-production-s3.mangoplate.com/1427_1512528994325380.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
비노쿠스테이블,0,1855,2,96,서울특별시 강남구 학동로44길 26<br><br> 지번 서울시 강남구 논현동 247-7,070-8807-2477,"https://mp-seoul-image-production-s3.mangoplate.com/454164/1134354_1633337358039_4819?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
쿨쉽다이닝,0,870,2,51,서울특별시 강남구 도산대로25길 43 2F<br><br> 지번 서울시 강남구 신사동 553-25 2F,010-4695-5425,"https://mp-seoul-image-production-s3.mangoplate.com/2251569_1669687008698765.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
제이앤엘클래식바,0,5176,1,46,서울특별시 강남구 도산대로45길 14<br><br> 지번 서울시 강남구 신사동 650-16,02-545-0890,"https://mp-seoul-image-production-s3.mangoplate.com/jxsjgguhqf3o4v.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
싸우나 뮤직바,0,2056,1,6,서울특별시 강남구 도산대로87길 11<br><br> 지번 서울시 강남구 청담동 122-30,02-3448-8897,"https://mp-seoul-image-production-s3.mangoplate.com/1476505_1656471478402394.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
뉴욕바,0,512,1,1,서울특별시 강남구 강남대로84길 24-4 B1<br><br> 지번 서울시 강남구 역삼동 827-3 B1,0507-1368-8516,"https://mp-seoul-image-production-s3.mangoplate.com/485177/2231777_1658582459276_20108?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
프레임 FRAME,0,377,1,24,서울특별시 강남구 도산대로11길 32 2F<br><br> 지번 서울시 강남구 신사동 535-8 2F,02-499-9731,"https://mp-seoul-image-production-s3.mangoplate.com/576573_1657778486434255.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
와인주막차차,0,9070,6,127,서울특별시 강남구 논현로94길 25-5 화가빌딩 2F<br><br> 지번 서울시 강남구 역삼동 670-17 화가빌딩 2F,02-554-0722,"https://mp-seoul-image-production-s3.mangoplate.com/13474_1497529987169748.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
노퍼블릭 하우스,0,2306,3,19,서울특별시 강남구 논현로159길 65 3F<br><br> 지번 서울시 강남구 신사동 545-1 3F,02-540-3714,"https://mp-seoul-image-production-s3.mangoplate.com/343979_1630143841708580.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
베리블라썸,0,2390,2,15,서울특별시 강남구 선릉로148길 21 1F<br><br> 지번 서울시 강남구 청담동 2-18 1F,02-3443-8855,"https://mp-seoul-image-production-s3.mangoplate.com/870195_1616949411622881.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
이더웨이,0,1058,2,11,서울특별시 강남구 강남대로124길 3-6 호은빌딩 2F<br><br> 지번 서울시 강남구 논현동 143-16 호은빌딩 2F,02-6952-0899,"https://mp-seoul-image-production-s3.mangoplate.com/1869921_1610958838923462.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
육다시구,0,512,2,17,서울특별시 강남구 논현로149길 40<br><br> 지번 서울시 강남구 논현동 6-9,02-6080-4069,"https://mp-seoul-image-production-s3.mangoplate.com/457008/2169057_1643386420920_46632?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
라이트룸,0,123,1,2,서울특별시 강남구 선릉로157길 20-5 신사빌딩 B1<br><br> 지번 서울시 강남구 신사동 663-7 신사빌딩 B1,0507-1353-8414,"https://mp-seoul-image-production-s3.mangoplate.com/842440_1665579635098396.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
스몰치즈박스,0,65,1,0,서울특별시 강남구 논현로159길 25 102호<br><br> 지번 서울시 강남구 신사동 566-6 102호,0507-1326-6514,"https://mp-seoul-image-production-s3.mangoplate.com/1824671_1675011190693559.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
원가바,0,12344,8,125,서울특별시 강남구 강남대로94길 23 3F<br><br> 지번 서울시 강남구 역삼동 818-7 3F,02-557-3226,"https://mp-seoul-image-production-s3.mangoplate.com/285237/1042666_1542518583531_4307?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
세이버리,0,7664,5,41,서울특별시 강남구 테헤란로19길 21<br><br> 지번 서울시 강남구 역삼동 637-29,070-4115-8668,"https://mp-seoul-image-production-s3.mangoplate.com/279992/75i-wqoseycav9.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
그레이트후카바,0,8250,4,53,서울특별시 서초구 서초대로77길 37 서초동월드 401호<br><br> 지번 서울시 서초구 서초동 1308-10 서초동월드 401호,02-6247-0808,"https://mp-seoul-image-production-s3.mangoplate.com/378416/172778_1616024411049_95010?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
서울살롱,0,4808,4,73,서울특별시 강남구 언주로164길 41 B1<br><br> 지번 서울시 강남구 신사동 646-22 B1,010-9120-6706,"https://mp-seoul-image-production-s3.mangoplate.com/1026054_1630406123434035.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
오늘와인한잔,0,1804,4,9,서울특별시 강남구 봉은사로1길 33 논현빌딩 1F<br><br> 지번 서울시 강남구 논현동 165-13 논현빌딩 1F,02-540-5156,"https://mp-seoul-image-production-s3.mangoplate.com/417066/1575751_1623774050931_23328?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
미스터사이몬,0,2158,4,22,서울특별시 강남구 선릉로155길 13-1 1F<br><br> 지번 서울시 강남구 신사동 655-7 1F,02-3445-6108,"https://mp-seoul-image-production-s3.mangoplate.com/218045/9xk7s3y-9sntnu.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
바러프,0,569,1,8,서울특별시 강남구 선릉로155길 12 104호<br><br> 지번 서울시 강남구 신사동 657-1 104호,010-6463-3226,"https://mp-seoul-image-production-s3.mangoplate.com/475152/449685_1640948919197_60701?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
나인오어,0,97,1,10,서울특별시 강남구 테헤란로104길 19<br><br> 지번 서울시 강남구 대치동 1000,000-0000-0000,"https://mp-seoul-image-production-s3.mangoplate.com/1163316_1678204259139314.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
파티피플,0,9,1,0,서울특별시 강남구 도산대로 429 1F<br><br> 지번 서울시 강남구 청담동 91-8 1F,0507-1332-5682,"https://mp-seoul-image-production-s3.mangoplate.com/510923/905836_1677744777429_1000002644?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
Kompakt Record Bar,0,6679,7,126,서울특별시 강남구 도산대로25길 46<br><br> 지번 서울시 강남구 신사동 566-1,010-2718-5866,"https://mp-seoul-image-production-s3.mangoplate.com/722502_1597365497121068.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
파복스,0,5100,6,78,서울특별시 강남구 논현로151길 17 1F<br><br> 지번 서울시 강남구 신사동 563-18 1F,02-3444-5684,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/479988_1471967344355712.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
매니아스트리트,0,5288,2,83,서울특별시 강남구 압구정로2길 57 1F<br><br> 지번 서울시 강남구 신사동 516-18 1F,010-3862-5516,"https://mp-seoul-image-production-s3.mangoplate.com/359539/840737_1606311532624_28367?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
오디언스,0,1232,2,20,서울특별시 강남구 도산대로45길 8-8 B1<br><br> 지번 서울시 강남구 신사동 651-9 B1,070-8802-0380,"https://mp-seoul-image-production-s3.mangoplate.com/467290/931513_1651253653031_12446?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
비노아미쿠스,0,473,1,10,서울특별시 강남구 양재천로 191 105-1호<br><br> 지번 서울시 강남구 도곡동 454-5 105-1호,02-574-0988,"https://mp-seoul-image-production-s3.mangoplate.com/485713/1245199_1651828520792_67113?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
까사델비노,0,12410,8,179,서울특별시 강남구 선릉로162길 43<br><br> 지번 서울시 강남구 청담동 80-5,02-542-8003,"https://mp-seoul-image-production-s3.mangoplate.com/260/126_1447514011430_9355?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
캐시바,0,5266,4,20,서울특별시 강남구 봉은사로2길 10<br><br> 지번 서울시 강남구 역삼동 809-2,02-565-5465,"https://mp-seoul-image-production-s3.mangoplate.com/328993/434101_1499330416674_434101_1499180075250_729?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
와인어클락,0,3921,4,38,서울특별시 강남구 강남대로106길 14 오성빌딩 2F<br><br> 지번 서울시 강남구 역삼동 813-2 오성빌딩 2F,02-563-2200,"https://mp-seoul-image-production-s3.mangoplate.com/380664/1150196_1604982219631_49486?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
트리하우스,0,6169,3,120,서울특별시 강남구 삼성로104길 21<br><br> 지번 서울시 강남구 삼성동 148-13,02-556-2017,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/66561_1496143472568337.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
레 끌레 드 크리스탈,0,1185,3,36,서울특별시 강남구 압구정로79길 8 하나빌딩 2-3F<br><br> 지번 서울시 강남구 청담동 119-8 하나빌딩 2-3F,02-515-1198,"https://mp-seoul-image-production-s3.mangoplate.com/412315/1411507_1667487418240_19432?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
라뷸,0,8051,2,362,서울특별시 강남구 압구정로80길 24 B1<br><br> 지번 서울시 강남구 청담동 95-5 B1,02-511-5692,"https://mp-seoul-image-production-s3.mangoplate.com/348145/37227_1543326077247_8779?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
하프컷,0,1910,2,27,서울특별시 강남구 삼성로75길 32 1F 101호<br><br> 지번 서울시 강남구 대치동 901-60 1F 101호,02-6053-1919,"https://mp-seoul-image-production-s3.mangoplate.com/602257_1675503382128472.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
청담하우스바,0,3500,1,27,서울특별시 강남구 선릉로152길 21<br><br> 지번 서울시 강남구 청담동 89-6,010-3241-7456,"https://mp-seoul-image-production-s3.mangoplate.com/384700/449685_1552896509860_10671?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
타임,0,2444,1,23,서울특별시 강남구 선릉로 344<br><br> 지번 서울시 강남구 대치동 908,000-0000-0000,"https://mp-seoul-image-production-s3.mangoplate.com/275744/655610_1478685009625_9702?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
록키,0,79,4,3,서울특별시 강남구 압구정로10길 30-7<br><br> 지번 서울시 강남구 신사동 524-21,000-0000-0000,"https://mp-seoul-image-production-s3.mangoplate.com/492053/2508090_1676551002863_1000001024?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
에스653,0,5065,2,27,서울특별시 강남구 도산대로51길 19<br><br> 지번 서울시 강남구 신사동 653-4,010-3700-1117,"https://mp-seoul-image-production-s3.mangoplate.com/826759_1501487270780498.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
Esum,0,4539,2,63,서울특별시 강남구 봉은사로4길 32 B1<br><br> 지번 서울시 강남구 역삼동 813-3 B1,010-9281-3828,"https://mp-seoul-image-production-s3.mangoplate.com/412971/1481179_1660444281412_1660444205236.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
그랑아 2,0,2220,2,3,서울특별시 강남구 봉은사로 130<br><br> 지번 서울시 강남구 역삼동 603,02-531-6868,"https://mp-seoul-image-production-s3.mangoplate.com/828430_1662236774582088.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
영심이와세컨드바,0,3911,1,35,서울특별시 강남구 테헤란로84길 9<br><br> 지번 서울시 강남구 대치동 943-8,02-555-9438,"https://mp-seoul-image-production-s3.mangoplate.com/52797/reirei_amza-yi.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
SMT House Lobby Lounge,0,1776,1,16,서울특별시 강남구 압구정로79길 58 1F<br><br> 지번 서울시 강남구 청담동 125-24 1F,02-515-9201,"https://mp-seoul-image-production-s3.mangoplate.com/449693_1607157316335208.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
보야저,0,263,1,7,서울특별시 강남구 도산대로45길 10-2 B1<br><br> 지번 서울시 강남구 신사동 651-2 B1,070-8886-7799,"https://mp-seoul-image-production-s3.mangoplate.com/338150_1640960545644828.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
원하프라운지펍,0,102,1,2,서울특별시 강남구 가로수길 19 B1<br><br> 지번 서울시 강남구 신사동 536-18 B1,0507-1332-3756,"https://mp-seoul-image-production-s3.mangoplate.com/2068598_1665971091511422.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
오픈엔드,0,93,1,1,서울특별시 강남구 도산대로51길 14 3F<br><br> 지번 서울시 강남구 신사동 654-12 3F,0507-1302-5883,"https://mp-seoul-image-production-s3.mangoplate.com/502704/26737_1669815564596_1000002762?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
디깅,0,8085,4,85,서울특별시 강남구 테헤란로10길 14 B1<br><br> 지번 서울시 강남구 역삼동 823-8 B1,02-562-1014,"https://mp-seoul-image-production-s3.mangoplate.com/333427/860016_1506166096527_78483?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
도시문,0,778,4,17,서울특별시 강남구 남부순환로351길 4<br><br> 지번 서울시 강남구 도곡동 957,02-579-3002,"https://mp-seoul-image-production-s3.mangoplate.com/454903/1575751_1666371808877_47741?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
코르바니w,0,966,3,18,서울특별시 강남구 도산대로11길 31-7<br><br> 지번 서울시 강남구 신사동 517-25,0507-1442-8923,"https://mp-seoul-image-production-s3.mangoplate.com/598583_1631942176409502.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
도쿄재즈,0,10367,2,68,서울특별시 강남구 테헤란로87길 45 삼성빌딩<br><br> 지번 서울시 강남구 삼성동 153-44 삼성빌딩,02-3453-4472,"https://mp-seoul-image-production-s3.mangoplate.com/75997/52544_1436234638696.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
부쉬윅,0,3749,2,19,서울특별시 강남구 선릉로153길 34 B1<br><br> 지번 서울시 강남구 신사동 647-23 B1,010-8482-8432,"https://mp-seoul-image-production-s3.mangoplate.com/27066_1626100356739516.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
계곡,0,4264,1,51,서울특별시 강남구 도산대로51길 36 B1<br><br> 지번 서울시 강남구 신사동 655 B1,070-8833-4705,"https://mp-seoul-image-production-s3.mangoplate.com/729747_1580649897128353.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
아지트,0,3143,1,13,서울특별시 강남구 도산대로46길 21 한진로즈힐아파트상가 B1<br><br> 지번 서울시 강남구 논현동 105-4 한진로즈힐아파트상가 B1,02-548-1121,"https://mp-seoul-image-production-s3.mangoplate.com/57286_1508241727471717.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
